conversation_id,type,facet,score,confidence,category,is_scoreable,note
26,distressed,Gamified-finance-app usage,2,0.44,other,True,
26,distressed,Caffeine intake (mg/day),N/A,0.0,physical,False,requires medical/biological data
26,distressed,Comfort with Vulnerability,1,0.48,other,True,
26,distressed,Anticipativeness,1,0.51,other,True,
26,distressed,Home-security-system presence,2,0.42,other,True,
26,distressed,HEXACO domain: Honesty-Humility,1,0.39,other,True,
26,distressed,Eating Habits (Home-Cooked vs. Eating Out),1,0.44,other,True,
26,distressed,Decision-Making Confidence,2,0.53,other,True,
26,distressed,Alignment with societal roles,1,0.36,social,True,
26,distressed,Connectedness: Belief in interconnections,2,0.32,other,True,
26,distressed,Quirkiness,2,0.49,other,True,
26,distressed,Creative resilience,1,0.49,other,True,
26,distressed,Rapid cognitive processing,2,0.54,cognitive,True,
26,distressed,Cordiality,5,0.83,emotion,True,
26,distressed,Types of Mindfulness Techniques Used,2,0.3,other,True,
26,distressed,Economic reasoning,1,0.33,cognitive,True,
26,distressed,Conformity,1,0.5,other,True,
26,distressed,Pet-enrichment activities count,1,0.3,other,True,
26,distressed,Aestheticism,1,0.51,other,True,
26,distressed,Type of Support Preferred (Emotional vs. Practical),5,0.85,emotion,True,
26,distressed,Mental Arithmetic Speed,1,0.48,cognitive,True,
26,distressed,Patience: Resistance to anger,5,0.92,emotion,True,
26,distressed,Flawlessness,1,0.51,personality,True,
26,distressed,Self-Efficacy,1,0.31,other,True,
26,distressed,Spelling Accuracy,2,0.32,linguistic,True,
26,distressed,Peacefulness,1,0.37,other,True,
26,distressed,Doggedness,2,0.35,personality,True,
26,distressed,Decency,1,0.53,personality,True,
26,distressed,Processed-food frequency,2,0.35,other,True,
27,distressed,Risktaking,2,0.33,safety,True,
27,distressed,Naivety,2,0.32,other,True,
27,distressed,Acidity,5,0.89,emotion,True,
27,distressed,Common-sense,1,0.39,other,True,
27,distressed,Hesitation,1,0.48,other,True,
27,distressed,Discontentment,5,0.81,emotion,True,
27,distressed,Overprotectiveness,2,0.41,other,True,
27,distressed,Merriness,5,0.93,emotion,True,
27,distressed,Emotionalism,5,0.89,emotion,True,
27,distressed,Self-improvement,2,0.39,other,True,
27,distressed,Statistical Reasoning,1,0.33,cognitive,True,
27,distressed,Assertiveness and control in relationships,2,0.36,personality,True,
27,distressed,Cunningness,1,0.47,other,True,
27,distressed,Adventure-Seeking Behavior,1,0.42,other,True,
27,distressed,Compassion Fatigue,4,0.88,emotion,True,
27,distressed,Moroseness,5,0.86,emotion,True,
27,distressed,Specialist,2,0.53,other,True,
27,distressed,Aloofness,2,0.34,other,True,
27,distressed,Genuine,1,0.39,personality,True,
27,distressed,Determinedness,2,0.36,personality,True,
27,distressed,Pure Challenge,2,0.32,other,True,
27,distressed,Openness,1,0.46,personality,True,
27,distressed,SelfEsteem,2,0.54,personality,True,
27,distressed,Comparing alphanumeric data,2,0.46,other,True,
27,distressed,Big-heartedness,1,0.38,other,True,
27,distressed,Compulsive activities,2,0.4,other,True,
27,distressed,Disrespect,2,0.31,other,True,
27,distressed,FSH level,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Self Perspective,2,0.54,other,True,
27,distressed,Desperation,4,0.82,emotion,True,
27,distressed,Anatomy knowledge,1,0.3,other,True,
27,distressed,Passive-Aggressive,1,0.42,safety,True,
27,distressed,Presence of Spiritual Pain,1,0.41,other,True,
27,distressed,Role of Spirituality in Community Involvement,1,0.37,social,True,
27,distressed,Structure,2,0.47,other,True,
27,distressed,Eco-tourism trips,2,0.33,other,True,
27,distressed,Chivalrousness,1,0.45,personality,True,
27,distressed,Pilgrimage participation count,1,0.53,social,True,
27,distressed,Mindfulness facet: Observing,2,0.44,other,True,
27,distressed,Submissiveness,1,0.4,personality,True,
27,distressed,Training-cycle length,2,0.37,other,True,
27,distressed,Sensitiveness,1,0.44,other,True,
27,distressed,Negative Affect Frequency,5,0.94,emotion,True,
27,distressed,Feedback-giving frequency,2,0.49,other,True,
27,distressed,Dance-cardio sessions,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Enthusiasm,5,0.82,emotion,True,
27,distressed,Psychological construct: Social Desirability tendency,1,0.51,cognitive,True,
27,distressed,Inattentiveness,2,0.43,other,True,
27,distressed,Unassertiveness,2,0.33,personality,True,
27,distressed,Decision-making decisiveness,2,0.33,cognitive,True,
27,distressed,Sense-of-coherence score,2,0.52,cognitive,True,
27,distressed,Justice-mindedness,1,0.46,other,True,
27,distressed,Subscription count,2,0.5,other,True,
27,distressed,Depression Symptoms,5,0.93,emotion,True,
27,distressed,Spatial perception,2,0.49,cognitive,True,
27,distressed,Brevity,1,0.35,linguistic,True,
27,distressed,Orderliness,1,0.45,other,True,
27,distressed,Multiculturalism,1,0.43,social,True,
27,distressed,Creative risk-taking tendency,1,0.44,safety,True,
27,distressed,Inefficiency,2,0.46,other,True,
27,distressed,Network basics,2,0.54,other,True,
27,distressed,Alphabetical filing skills,1,0.48,other,True,
27,distressed,Work Styles,1,0.4,other,True,
27,distressed,Character strength: Perseverance,2,0.41,other,True,
27,distressed,Competition,2,0.32,other,True,
27,distressed,Logical Sequence Identification,1,0.45,cognitive,True,
27,distressed,Sustainable-transport usage,1,0.54,other,True,
27,distressed,Hardworking,2,0.35,other,True,
27,distressed,Emotional-intelligence measure: Impulsiveness,4,0.88,emotion,True,
27,distressed,Dishonesty,2,0.33,safety,True,
27,distressed,Preferred epistemology,2,0.5,cognitive,True,
27,distressed,Memory for Sounds,1,0.53,cognitive,True,
27,distressed,Sportsmanship rating,1,0.46,other,True,
27,distressed,Immaturity,1,0.52,other,True,
27,distressed,Health-literacy level,1,0.52,linguistic,True,
27,distressed,Estimating Calculations,1,0.48,other,True,
27,distressed,Depression: Feelings of sadness and hopelessness,4,0.8,emotion,True,
27,distressed,Synthesis of information,2,0.32,cognitive,True,
27,distressed,Ethical standards,1,0.48,other,True,
27,distressed,High-spiritedness,2,0.47,other,True,
27,distressed,Critical reasoning,2,0.32,cognitive,True,
27,distressed,Sleep-disorder diagnosis,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Collaboration,1,0.34,social,True,
27,distressed,Precision of Movements,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Social Boldness,2,0.55,personality,True,
27,distressed,Auditory memory,1,0.51,cognitive,True,
27,distressed,Organized lifestyle,1,0.31,other,True,
27,distressed,Skill-endorsements count,2,0.48,other,True,
27,distressed,Mysteriousness,2,0.32,other,True,
27,distressed,Cultural Identity,1,0.34,social,True,
27,distressed,Intrinsic Motivation,2,0.44,other,True,
27,distressed,Impartial-mindedness,2,0.31,other,True,
27,distressed,Burnout Symptoms,5,0.95,other,True,
27,distressed,Holiness,2,0.35,other,True,
27,distressed,Selfcontrol,1,0.39,personality,True,
27,distressed,SelfDirectedness,2,0.51,other,True,
27,distressed,Encouraging participation,1,0.35,social,True,
27,distressed,Impracticalness,1,0.37,other,True,
27,distressed,Meeting Deadlines,1,0.34,other,True,
27,distressed,Data Analysis,1,0.33,other,True,
27,distressed,Social Interaction Skills,1,0.31,social,True,
27,distressed,Psychoticism,2,0.4,other,True,
27,distressed,Ethical leadership rating,2,0.32,social,True,
27,distressed,Slothfulness,2,0.35,other,True,
27,distressed,Happiness,5,0.87,emotion,True,
27,distressed,Contentment Levels,4,0.92,emotion,True,
27,distressed,Neuroticism,1,0.45,personality,True,
27,distressed,Desire for excellence,1,0.4,other,True,
27,distressed,Perceiving,2,0.48,other,True,
27,distressed,Liberalism,1,0.44,other,True,
27,distressed,Inversion comfort level,1,0.4,other,True,
27,distressed,Affection,5,0.87,emotion,True,
27,distressed,Numeric Filing Skills,2,0.31,other,True,
27,distressed,Martyrdom,1,0.42,other,True,
27,distressed,Parathyroid-hormone level,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Seeking approval,1,0.38,other,True,
27,distressed,Big Five facet Openness – Artistic Interests,1,0.31,personality,True,
27,distressed,Psychological construct: Operant-Learning rate,2,0.35,cognitive,True,
27,distressed,Psychological construct: Need for Achievement level,2,0.32,cognitive,True,
27,distressed,Cantankerousness,1,0.46,other,True,
27,distressed,Material properties knowledge,1,0.34,other,True,
27,distressed,Hostility,5,0.88,emotion,True,
27,distressed,Independence,2,0.52,other,True,
27,distressed,Chromatin-accessibility score,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Well-being component: Engagement,2,0.42,other,True,
27,distressed,Need for social interaction,1,0.33,social,True,
27,distressed,Peer-collaboration hours,2,0.38,social,True,
27,distressed,Arts and Humanities,2,0.49,other,True,
27,distressed,Compassion,4,0.89,emotion,True,
27,distressed,Information Retention,1,0.42,cognitive,True,
27,distressed,Eye-contact duration,1,0.41,other,True,
27,distressed,Self-righteousness,2,0.36,other,True,
27,distressed,General Mood and Attitude,4,0.92,emotion,True,
27,distressed,Serotonin transporter availability,2,0.37,other,True,
27,distressed,Contribution to Group Goals,1,0.35,social,True,
27,distressed,Dignity,1,0.32,other,True,
27,distressed,Evaluating Solutions,2,0.3,cognitive,True,
27,distressed,Input,2,0.35,other,True,
27,distressed,Discreteness,2,0.49,other,True,
27,distressed,Character strength: Social Intelligence,1,0.54,cognitive,True,
27,distressed,Bravery,1,0.45,personality,True,
27,distressed,Childhood Experiences,2,0.49,other,True,
27,distressed,Data-sharing consent level,2,0.5,other,True,
27,distressed,Vision-check frequency,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Physical-violence exposure,2,0.52,safety,True,
27,distressed,Macronutrient ratio: fat,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Cooking and Culinary Arts,2,0.45,other,True,
27,distressed,Language use,1,0.47,linguistic,True,
27,distressed,Dance-style mastery diversity,2,0.46,social,True,
27,distressed,Satya Adherence,2,0.38,other,True,
27,distressed,Ethnocentrism,1,0.53,other,True,
27,distressed,Emotional Boundaries,5,0.89,emotion,True,
27,distressed,Creativity in solutions,2,0.48,cognitive,True,
27,distressed,Psychological construct: Hope scale,1,0.54,cognitive,True,
27,distressed,Depression (DEP),5,0.92,emotion,True,
27,distressed,Understanding Mathematical Concepts,2,0.45,cognitive,True,
27,distressed,Hypomania (Ma),2,0.33,other,True,
27,distressed,Goal-Directed Behavior,1,0.33,other,True,
27,distressed,Depth of Emotional Connections,4,0.85,emotion,True,
27,distressed,Binding foundations index,1,0.34,other,True,
27,distressed,Ego Dissolution Frequency,2,0.44,other,True,
27,distressed,Activator: Turning thoughts into action,2,0.55,other,True,
27,distressed,Exemplariness,2,0.48,other,True,
27,distressed,Frankness,2,0.36,personality,True,
27,distressed,Psychological construct: Psychological Safety climate,2,0.5,cognitive,True,
27,distressed,Psychological construct: Self-Compassion total,5,0.86,emotion,True,
27,distressed,Psychological construct: Executive-Function composite,1,0.53,cognitive,True,
27,distressed,Rebelliousness,2,0.38,personality,True,
27,distressed,Volunteer Work,2,0.31,other,True,
27,distressed,Intellect,1,0.41,other,True,
27,distressed,Use of Mathematical Formulas,1,0.54,cognitive,True,
27,distressed,Coarseness,1,0.44,other,True,
27,distressed,Sensitivity,2,0.37,other,True,
27,distressed,Divided Attention Ability,1,0.32,cognitive,True,
27,distressed,Psychological construct: Acculturative Stress score,5,0.89,cognitive,True,
27,distressed,Dauntlessness,1,0.4,personality,True,
27,distressed,Concreteness,1,0.51,other,True,
27,distressed,Hysteria (Hy),2,0.54,other,True,
27,distressed,Sentence Structure,2,0.44,linguistic,True,
27,distressed,Esteem Needs,2,0.37,personality,True,
27,distressed,Understanding mechanical concepts,1,0.43,other,True,
27,distressed,Auditory Memory Recall,1,0.36,cognitive,True,
27,distressed,Storytelling proficiency,2,0.38,linguistic,True,
27,distressed,Music-lessons years,2,0.35,other,True,
27,distressed,Warmheartedness,4,0.83,emotion,True,
27,distressed,Self-effacement,2,0.47,other,True,
27,distressed,Outspokenness,1,0.52,personality,True,
27,distressed,Sleep-environment temperature,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Comprehension of spoken information,2,0.53,cognitive,True,
27,distressed,Blissfulness,4,0.8,emotion,True,
27,distressed,Sequential Memory Recall,1,0.3,cognitive,True,
27,distressed,Withdrawnness,2,0.36,other,True,
27,distressed,Conservatism,2,0.49,other,True,
27,distressed,Ardency,2,0.41,personality,True,
27,distressed,Aesthetic Appreciation,1,0.45,other,True,
27,distressed,Value orientation: Universalism,1,0.43,other,True,
27,distressed,Perseverance,1,0.33,other,True,
27,distressed,Regularity of Self-Reflection,1,0.4,other,True,
27,distressed,Controlling Reactions,1,0.31,safety,True,
27,distressed,Psychological construct: Cultural Intelligence – Behavioral,1,0.4,cognitive,True,
27,distressed,Metabolic Rate (Low or High),N/A,0.0,physical,False,requires medical/biological data
27,distressed,Dietary Habits,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Significance: Desire to make an impact,1,0.51,other,True,
27,distressed,Psychological construct: Resilience-Trait score,1,0.47,cognitive,True,
27,distressed,Boredom Susceptibility,1,0.53,other,True,
27,distressed,Psychological construct: Consummatory Pleasure scale,2,0.49,cognitive,True,
27,distressed,Macronutrient ratio: carbs,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Passport-stamps count,1,0.4,other,True,
27,distressed,Local-food sourcing %,2,0.38,other,True,
27,distressed,Patient care orientation,1,0.54,other,True,
27,distressed,Soft-skill training hours,2,0.42,other,True,
27,distressed,Graffiti appreciation,2,0.4,other,True,
27,distressed,Preference for Home-Cooked vs Restaurant Meals,N/A,0.0,other,False,requires spiritual/religious observance data
27,distressed,Immune-response age,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Social-cognition variable: Cognitive Empathy,1,0.31,cognitive,True,
27,distressed,Kink-interest diversity,2,0.47,social,True,
27,distressed,Judging Consequences,1,0.41,cognitive,True,
27,distressed,Harmfulness,1,0.48,safety,True,
27,distressed,Affinity,4,0.94,emotion,True,
27,distressed,Abasement,1,0.38,other,True,
27,distressed,Chronic pain presence,2,0.47,other,True,
27,distressed,Initiative,2,0.43,other,True,
27,distressed,Courageousness,2,0.34,personality,True,
27,distressed,Joyfulness,5,0.92,emotion,True,
27,distressed,Suspicion,1,0.32,other,True,
27,distressed,Basophil count,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Attachment avoidance score,N/A,0.0,physical,False,requires medical/biological data
27,distressed,Brazenness,1,0.38,personality,True,
27,distressed,Talkativeness,1,0.37,other,True,
27,distressed,Equitableness,2,0.31,other,True,
27,distressed,Ideas generated/day,2,0.39,other,True,
27,distressed,Originality,2,0.37,other,True,
27,distressed,Fearfulness: Fear of physical dangers,5,0.87,emotion,True,
27,distressed,Dance rehearsal hours/week,N/A,0.0,physical,False,requires medical/biological data
